temp,rain_1h,snow_1h,clouds_all,date_time,traffic_volume,year,month,day,hour,day_of_week,is_weekend,is_rush_hour,is_holiday,weather_main_clear,weather_main_clouds,weather_main_drizzle,weather_main_fog,weather_main_haze,weather_main_mist,weather_main_rain,weather_main_smoke,weather_main_snow,weather_main_squall,weather_main_thunderstorm,weather_desc_broken clouds,weather_desc_drizzle,weather_desc_few clouds,weather_desc_fog,weather_desc_haze,weather_desc_heavy snow,weather_desc_light intensity drizzle,weather_desc_light rain,weather_desc_light snow,weather_desc_mist,weather_desc_moderate rain,weather_desc_other,weather_desc_overcast clouds,weather_desc_proximity thunderstorm,weather_desc_scattered clouds,weather_desc_sky is clear
269.61,0.0,0.0,20,2012-10-08 06:00:00,5563,2012,10,8,6,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
270.01,0.0,0.0,20,2012-10-08 07:00:00,6676,2012,10,8,7,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
271.23,0.0,0.0,20,2012-10-08 08:00:00,5966,2012,10,8,8,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
273.71,0.0,0.0,20,2012-10-08 09:00:00,4832,2012,10,8,9,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
276.77,0.0,0.0,20,2012-10-08 10:00:00,4395,2012,10,8,10,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
279.47,0.0,0.0,20,2012-10-08 11:00:00,4411,2012,10,8,11,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
279.84,0.0,0.0,1,2012-10-08 12:00:00,4648,2012,10,8,12,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
282.34,0.0,0.0,40,2012-10-08 13:00:00,4602,2012,10,8,13,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
282.94,0.0,0.0,40,2012-10-08 14:00:00,5125,2012,10,8,14,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
283.48,0.0,0.0,1,2012-10-08 15:00:00,5502,2012,10,8,15,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
284.33,0.0,0.0,1,2012-10-08 16:00:00,5979,2012,10,8,16,0,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
284.48,0.0,0.0,40,2012-10-08 17:00:00,5663,2012,10,8,17,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
284.23,0.0,0.0,40,2012-10-08 18:00:00,4259,2012,10,8,18,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
281.99,0.0,0.0,20,2012-10-08 19:00:00,3069,2012,10,8,19,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
279.81,0.0,0.0,1,2012-10-08 20:00:00,2378,2012,10,8,20,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
279.35,0.0,0.0,1,2012-10-08 21:00:00,2030,2012,10,8,21,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
278.9,0.0,0.0,1,2012-10-08 22:00:00,1400,2012,10,8,22,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
278.46,0.0,0.0,1,2012-10-08 23:00:00,917,2012,10,8,23,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
277.78,0.0,0.0,1,2012-10-09 00:00:00,515,2012,10,9,0,1,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
277.27,0.0,0.0,1,2012-10-09 01:00:00,302,2012,10,9,1,1,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
277.47,0.0,0.0,1,2012-10-09 02:00:00,251,2012,10,9,2,1,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
276.97,0.0,0.0,20,2012-10-09 04:00:00,798,2012,10,9,4,1,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
276.52,0.0,0.0,40,2012-10-09 05:00:00,2678,2012,10,9,5,1,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
276.6,0.0,0.0,40,2012-10-09 06:00:00,5733,2012,10,9,6,1,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
277.31,0.0,0.0,75,2012-10-09 07:00:00,6449,2012,10,9,7,1,0,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
278.38,0.0,0.0,90,2012-10-09 08:00:00,5765,2012,10,9,8,1,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
279.35,0.0,0.0,90,2012-10-09 09:00:00,5599,2012,10,9,9,1,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
281.37,0.0,0.0,90,2012-10-09 10:00:00,4534,2012,10,9,10,1,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
283.11,0.0,0.0,90,2012-10-09 11:00:00,4691,2012,10,9,11,1,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
284.08,0.0,0.0,75,2012-10-09 12:00:00,5067,2012,10,9,12,1,0,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
285.14,0.0,0.0,75,2012-10-09 13:00:00,5030,2012,10,9,13,1,0,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
286.35,0.0,0.0,90,2012-10-09 14:00:00,5300,2012,10,9,14,1,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
287.23,0.0,0.0,100,2012-10-09 15:00:00,5777,2012,10,9,15,1,0,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
288.53,0.0,0.0,90,2012-10-09 16:00:00,6349,2012,10,9,16,1,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
290.37,0.0,0.0,90,2012-10-09 17:00:00,6127,2012,10,9,17,1,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
290.13,0.0,0.0,90,2012-10-09 18:00:00,4460,2012,10,9,18,1,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
288.86,0.0,0.0,75,2012-10-09 19:00:00,3418,2012,10,9,19,1,0,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
287.36,0.0,0.0,90,2012-10-09 20:00:00,2775,2012,10,9,20,1,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
285.11,0.0,0.0,90,2012-10-09 21:00:00,2306,2012,10,9,21,1,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
283.46,0.0,0.0,90,2012-10-09 22:00:00,1846,2012,10,9,22,1,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
282.45,0.0,0.0,90,2012-10-09 23:00:00,947,2012,10,9,23,1,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
281.88,0.0,0.0,90,2012-10-10 00:00:00,494,2012,10,10,0,2,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
281.78,0.0,0.0,90,2012-10-10 01:00:00,332,2012,10,10,1,2,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
281.09,0.0,0.0,75,2012-10-10 02:00:00,261,2012,10,10,2,2,0,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
281.17,0.0,0.0,90,2012-10-10 03:00:00,361,2012,10,10,3,2,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
281.25,0.0,0.0,92,2012-10-10 06:00:00,5875,2012,10,10,6,2,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
281.25,0.0,0.0,99,2012-10-10 07:00:00,6793,2012,10,10,7,2,0,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
281.25,0.0,0.0,99,2012-10-10 07:00:00,6793,2012,10,10,7,2,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
280.1,0.0,0.0,99,2012-10-10 08:00:00,6283,2012,10,10,8,2,0,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
280.1,0.0,0.0,99,2012-10-10 08:00:00,6283,2012,10,10,8,2,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
279.61,0.0,0.0,99,2012-10-10 09:00:00,5680,2012,10,10,9,2,0,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
279.61,0.0,0.0,99,2012-10-10 09:00:00,5680,2012,10,10,9,2,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
279.67,0.0,0.0,99,2012-10-10 10:00:00,4632,2012,10,10,10,2,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
280.19,0.0,0.0,1,2012-10-10 11:00:00,4887,2012,10,10,11,2,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
282.09,0.0,0.0,75,2012-10-10 12:00:00,5030,2012,10,10,12,2,0,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
282.26,0.0,0.0,75,2012-10-10 13:00:00,5067,2012,10,10,13,2,0,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
282.05,0.0,0.0,90,2012-10-10 14:00:00,5227,2012,10,10,14,2,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
281.59,0.0,0.0,90,2012-10-10 15:00:00,5610,2012,10,10,15,2,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
281.23,0.0,0.0,81,2012-10-10 16:00:00,6286,2012,10,10,16,2,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
282.6,0.0,0.0,81,2012-10-10 18:00:00,4775,2012,10,10,18,2,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
282.6,0.0,0.0,81,2012-10-10 19:00:00,3340,2012,10,10,19,2,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
282.6,0.0,0.0,81,2012-10-10 20:00:00,3013,2012,10,10,20,2,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
282.6,0.0,0.0,81,2012-10-10 21:00:00,2603,2012,10,10,21,2,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
282.6,0.0,0.0,81,2012-10-10 22:00:00,1910,2012,10,10,22,2,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
282.6,0.0,0.0,81,2012-10-10 23:00:00,1037,2012,10,10,23,2,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
273.9,0.0,0.0,1,2012-10-11 01:00:00,347,2012,10,11,1,3,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
274.4,0.0,0.0,75,2012-10-11 03:00:00,350,2012,10,11,3,3,0,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
